dxy_z,real_z,vix_z,risk_z,nom_z,do_ctx,mom,range_to_atr20,activity,vol_pct,spread_pts,news_lock,gap_pct,pct24h,sess_asia,sess_london,sess_newyork,sess_off,q_ok,q_degraded,q_poor,dxyZ_fresh,realZ_fresh,vixZ_fresh,risk_on_fresh,nominalZ_fresh,do_ctx_fresh,mom_fresh,target,_timestamp,_price_now
0.0,0.0,0.0,0.0,0.0,0.0,-1.8971291866030644,3.384280474531003,0.008229448893149,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T13:10:00,4373.16
0.0,0.0,0.0,0.0,0.0,0.0,-0.6824498198661949,3.377391558346721,0.026569603762689624,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T13:15:00,4382.08
0.0,0.0,0.0,0.0,0.0,0.0,-1.1627680311890236,3.3795972798808918,0.010816986243549096,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T13:20:00,4379.22
0.0,0.0,0.0,0.0,0.0,0.0,-1.5900000000000651,3.382115010192049,0.009385781744251774,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T13:25:00,4375.96
0.0,0.0,0.0,0.0,0.0,0.0,-5.993355481727345,3.401391812757977,0.013483760878514248,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T13:30:00,4351.16
0.0,0.0,0.0,0.0,0.0,0.0,-1.3484790142472232,3.4205065104405796,0.0479424559965146,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T13:35:00,4356.08
0.0,0.0,0.0,0.0,0.0,0.0,-1.795598657217456,3.9049431320078334,0.045670921739804,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T13:40:00,4346.03
0.0,0.0,0.0,0.0,0.0,0.0,-2.1808233454924295,3.902321249956887,0.05377721066714482,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T13:45:00,4348.95
0.0,0.0,0.0,0.0,0.0,0.0,-7.794202898551477,3.912108379993869,0.05149962552736624,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T13:50:00,4338.07
0.0,0.0,0.0,0.0,0.0,0.0,-3.4484472049690162,4.039871767789195,0.06375597022377034,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T13:55:00,4307.81
0.0,0.0,0.0,0.0,0.0,0.0,-2.117175912192236,4.472147214258246,0.09847920160530477,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T14:00:00,4318.06
0.0,0.0,0.0,0.0,0.0,0.0,-1.6741846997866965,4.8428283741669595,0.0866395075543935,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T14:05:00,4335.07
0.0,0.0,0.0,0.0,0.0,0.0,-1.5042769857433949,4.83010429104863,0.05801777033636661,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T14:10:00,4346.49
0.0,0.0,0.0,0.0,0.0,0.0,-2.7145122918318387,4.836836818387067,0.0336467855558491,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T14:15:00,4340.44
0.0,0.0,0.0,0.0,0.0,0.0,-1.9207295685724384,4.854238730323144,0.04695211941224533,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T14:20:00,4324.88
0.0,0.0,0.0,0.0,0.0,0.0,-3.836217552533957,4.856439628769434,0.07224923310007554,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T14:25:00,4322.92
0.0,0.0,0.0,0.0,0.0,0.0,-4.59531090723742,4.840840702353081,0.07096163652149147,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T14:30:00,4336.85
0.0,0.0,0.0,0.0,0.0,0.0,-2.3355302576393653,4.838520095968351,0.04917341054236735,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T14:35:00,4338.93
0.0,0.0,0.0,0.0,0.0,0.0,-10.272108843538097,4.837494383446423,0.055353128335464144,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T14:40:00,4339.85
0.0,0.0,0.0,0.0,0.0,0.0,-8.600461893764962,4.831894091436348,0.050600485049304415,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T14:45:00,4344.88
0.0,0.0,0.0,0.0,0.0,0.0,-4.155749636098656,4.832194374178571,0.033738913074173975,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T14:50:00,4344.61
0.0,0.0,0.0,0.0,0.0,0.0,-6.885036496349966,4.832483570614697,0.04480131884362648,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T14:55:00,4344.35
0.0,0.0,0.0,0.0,0.0,0.0,-6.4204993429695465,4.848095770328555,0.041681246045556994,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T15:00:00,4330.36
0.0,0.0,0.0,0.0,0.0,0.0,-2.6851635514017924,4.848510042748357,0.05471203448401178,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T15:05:00,4329.99
0.0,0.0,0.0,0.0,0.0,0.0,-1.1934015927188852,4.836580527890846,0.02533369441915745,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T15:10:00,4340.67
0.0,0.0,0.0,0.0,0.0,0.0,-1.804810360777048,4.841153261679152,0.01830324471149946,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T15:15:00,4336.57
0.0,0.0,0.0,0.0,0.0,0.0,-0.8197278911564605,4.838665068682575,0.011131847234676855,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T15:20:00,4338.8
0.0,0.0,0.0,0.0,0.0,0.0,-1.5142118863045972,4.8338855515312735,0.011961564388473815,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T15:25:00,4343.09
0.0,0.0,0.0,0.0,0.0,0.0,-2.6407185628741643,4.854283626677509,0.006409519544553785,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T15:30:00,4324.84
0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411748204,4.87180022695153,0.021006229515092352,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T15:35:00,4309.29
0.0,0.0,0.0,0.0,0.0,0.0,-0.23836126629422863,4.91378710171497,0.010440654762329839,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T15:40:00,4309.1
0.0,0.0,0.0,0.0,0.0,0.0,-2.3979266347687656,4.918466898954699,0.031405706412262195,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T15:45:00,4305.0
0.0,0.0,0.0,0.0,0.0,0.0,-4.680709534367885,4.9193010661505845,0.050278357166752205,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T15:50:00,4304.27
0.0,0.0,0.0,0.0,0.0,0.0,-1.0366316729953222,5.500427337489482,0.043844896786419486,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T15:55:00,4294.03
0.0,0.0,0.0,0.0,0.0,0.0,-5.409263477600651,5.552656078088403,0.03749828048471826,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T16:00:00,4253.64
0.0,0.0,0.0,0.0,0.0,0.0,-1.6125999059708693,5.817615976231219,0.08461875750188574,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T16:05:00,4254.32
0.0,0.0,0.0,0.0,0.0,0.0,-3.526844475233868,6.202789590628629,0.10073715686557351,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T16:10:00,4235.03
0.0,0.0,0.0,0.0,0.0,0.0,-2.196211753278299,6.33166136674442,0.1271257116603288,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T16:15:00,4248.49
0.0,0.0,0.0,0.0,0.0,0.0,-5.775499474237597,6.359338061465721,0.1115140279100863,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T16:20:00,4230.0
0.0,0.0,0.0,0.0,0.0,0.0,-3.893187552565106,6.443571714131176,0.14052013715595396,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T16:25:00,4252.3
0.0,0.0,0.0,0.0,0.0,0.0,-4.1545647558386145,6.451962314888726,0.11244640178866279,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T16:30:00,4246.77
0.0,0.0,0.0,0.0,0.0,0.0,-5.432394366197359,6.4210573184821,0.11897602504427444,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T16:35:00,4267.21
0.0,0.0,0.0,0.0,0.0,0.0,-2.28555678059537,6.419613089450514,0.07669526553255594,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T16:40:00,4268.17
0.0,0.0,0.0,0.0,0.0,0.0,-6.114897760467269,6.421087413496939,0.07506150451203691,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T16:45:00,4267.19
0.0,0.0,0.0,0.0,0.0,0.0,-4.14201877934278,6.416726579533452,0.08925163608033025,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T16:50:00,4270.09
0.0,0.0,0.0,0.0,0.0,0.0,-7.6344195519351565,6.429510043176271,0.08070343194985287,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T16:55:00,4261.6
0.0,0.0,0.0,0.0,0.0,0.0,-4.164231443600145,6.420545746388443,0.09387437818482722,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T17:00:00,4267.55
0.0,0.0,0.0,0.0,0.0,0.0,-5.461697722567475,6.425966533378675,0.09172997516271218,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T17:05:00,4263.95
0.0,0.0,0.0,0.0,0.0,0.0,-8.034364261168188,6.439937010835077,0.07405364900856701,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T17:10:00,4254.7
0.0,0.0,0.0,0.0,0.0,0.0,-2.8253891050583477,6.44523899134362,0.06654755048355157,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T17:15:00,4251.2
0.0,0.0,0.0,0.0,0.0,0.0,-5.775079197465713,6.440375986329479,0.07064507101653607,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T17:20:00,4254.41
0.0,0.0,0.0,0.0,0.0,0.0,-4.0760073260074,6.431185145370603,0.061663198888919184,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T17:25:00,4260.49
0.0,0.0,0.0,0.0,0.0,0.0,-4.388261851016084,6.423797120544662,0.05324911680742167,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T17:30:00,4265.39
0.0,0.0,0.0,0.0,0.0,0.0,-1.9594383775351707,6.418500272903388,0.034674720139885075,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T17:35:00,4268.91
0.0,0.0,0.0,0.0,0.0,0.0,1.0900343642611485,6.417613303665535,0.01917438158366533,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T17:40:00,4269.5
0.0,0.0,0.0,0.0,0.0,0.0,0.9815078236132304,6.4300834033445815,0.01906041053391141,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T17:45:00,4261.22
0.0,0.0,0.0,0.0,0.0,0.0,1.378035320088339,6.431924882629108,0.032717660400638324,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T17:50:00,4260.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6297814207651506,6.442359690578636,0.014483151249881763,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T17:55:00,4253.1
0.0,0.0,0.0,0.0,0.0,0.0,3.130434782608542,6.433737202967972,0.02886428921425155,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T18:00:00,4258.8
0.0,0.0,0.0,0.0,0.0,0.0,-0.6241134751772883,6.451582521391469,0.008171296063937242,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T18:05:00,4247.02
0.0,0.0,0.0,0.0,0.0,0.0,0.03731976251056907,6.45129390823623,0.0004577976636649966,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T18:10:00,4247.21
0.0,0.0,0.0,0.0,0.0,0.0,-1.628787878787816,6.453573136177458,0.024638688897468543,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T18:15:00,4245.71
0.0,0.0,0.0,0.0,0.0,0.0,-1.8113964686998425,6.453740342943282,0.02768155403156332,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T18:20:00,4245.6
0.0,0.0,0.0,0.0,0.0,0.0,-4.623611111110779,6.4715746711070175,0.026609458798623028,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T18:25:00,4233.9
0.0,0.0,0.0,0.0,0.0,0.0,-3.4740686632578077,6.4890006702143035,0.044690502884598006,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T18:30:00,4222.53
0.0,0.0,0.0,0.0,0.0,0.0,-1.737247353224235,6.7184948526801636,0.048360075560404475,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T18:35:00,4225.5
0.0,0.0,0.0,0.0,0.0,0.0,-4.523550724637459,6.746000697077266,0.052006493686866155,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T18:40:00,4217.61
0.0,0.0,0.0,0.0,0.0,0.0,-1.974893162393172,6.731046752054669,0.05739417417764124,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T18:45:00,4226.98
0.0,0.0,0.0,0.0,0.0,0.0,-2.151769646070798,6.771071600420019,0.0342837142373504,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T18:50:00,4218.83
0.0,0.0,0.0,0.0,0.0,0.0,-2.7066666666666697,6.78430627464019,0.04010198167506907,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T18:55:00,4210.6
0.0,0.0,0.0,0.0,0.0,0.0,-5.412361623616279,6.935606114773556,0.05434334346778523,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T19:00:00,4195.74
0.0,0.0,0.0,0.0,0.0,0.0,-2.720697167756021,7.299817772537245,0.08043962540230806,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T19:05:00,4198.05
0.0,0.0,0.0,0.0,0.0,0.0,-4.395041322314021,5.589702317785671,0.08359512029420482,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T19:10:00,4212.21
0.0,0.0,0.0,0.0,0.0,0.0,-3.3752161383284722,5.592171672188768,0.07018592200324009,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T19:15:00,4210.35
0.0,0.0,0.0,0.0,0.0,0.0,-6.5802919708036365,5.585459065666206,0.07323740625768758,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T19:20:00,4215.41
0.0,0.0,0.0,0.0,0.0,0.0,-3.3701380175658264,5.595959595959592,0.05670510370870679,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T19:25:00,4207.5
0.0,0.0,0.0,0.0,0.0,0.0,-4.864689527340224,5.595946296027812,0.06507429092228835,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T19:30:00,4207.51
0.0,0.0,0.0,0.0,0.0,0.0,-4.376486129458171,5.579423550404383,0.05653694872166633,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T19:35:00,4219.97
0.0,0.0,0.0,0.0,0.0,0.0,-2.308943089430959,5.569406466141221,0.048004461675662094,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T19:40:00,4227.56
0.0,0.0,0.0,0.0,0.0,0.0,-0.6607818411097024,5.564483728404977,0.0239801018511045,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T19:45:00,4231.3
0.0,0.0,0.0,0.0,0.0,0.0,-2.934139784946471,5.572279889619391,0.019559397576614675,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T19:50:00,4225.38
0.0,0.0,0.0,0.0,0.0,0.0,-2.431645569620437,5.570803265112973,0.02506426168185379,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T19:55:00,4226.5
0.0,0.0,0.0,0.0,0.0,0.0,-1.113475177305022,5.556014394431003,0.023532822615909933,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T20:00:00,4237.75
0.0,0.0,0.0,0.0,0.0,0.0,0.4980566352026793,5.5493097832363425,0.004980709583970199,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T20:05:00,4242.87
0.0,0.0,0.0,0.0,0.0,0.0,0.9348619072433682,5.552450553830113,0.025473633832008288,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T20:10:00,4240.47
0.0,0.0,0.0,0.0,0.0,0.0,1.6824167312161786,5.543626183715461,0.0187945568202849,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T20:15:00,4247.22
0.0,0.0,0.0,0.0,0.0,0.0,2.6751795690344533,5.538527403302177,0.037000026971946015,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T20:20:00,4251.13
0.0,0.0,0.0,0.0,0.0,0.0,2.7110904007455225,5.532098861155945,0.030152473336726812,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T20:25:00,4256.07
0.0,0.0,0.0,0.0,0.0,0.0,5.9540034071553265,5.5350770373644105,0.04641633901315792,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T20:30:00,4253.78
0.0,0.0,0.0,0.0,0.0,0.0,7.52166377816375,5.53479078514339,0.0538517219715921,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T20:35:00,4254.0
0.0,0.0,0.0,0.0,0.0,0.0,11.372427983538334,5.538683748097506,0.0726986006340248,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T20:40:00,4251.01
0.0,0.0,0.0,0.0,0.0,0.0,5.93229166666712,5.533490011750876,0.06610162004144832,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T20:45:00,4255.0
0.0,0.0,0.0,0.0,0.0,0.0,9.213235294118341,5.540260718151438,0.05328901935266875,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T20:50:00,4249.8
0.0,0.0,0.0,0.0,0.0,0.0,5.337270341207588,5.5386707190274285,0.04918102866294267,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T20:55:00,4251.02
0.0,0.0,0.0,0.0,0.0,0.0,7.416856492027242,5.5426474292426695,0.04436667080729645,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T21:00:00,4247.97
0.0,0.0,0.0,0.0,0.0,0.0,6.807692307692195,5.544644455120049,0.0504665323303339,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T21:05:00,4246.44
0.0,0.0,0.0,0.0,0.0,0.0,5.627306273062882,5.555673535456495,0.04855838104942596,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T21:10:00,4238.01
